GENERAZIONE,MAX,MEDIA,VARIANZA
5653,115,79,1131,
5654,115,94,529,
5655,115,99,401,
5656,115,102,400,
5657,115,105,197,
5658,115,109,102,
5659,115,110,89,
5660,115,111,72,
5661,115,112,58,
5662,115,112,65,
5663,115,113,29,
5664,115,114,12,
5665,115,114,2,
5666,115,114,2,
5667,115,114,1,
5668,115,114,0,
5669,115,114,0,
5670,115,34,816,
5671,115,37,666,
5672,115,45,774,
5673,115,52,665,
5674,115,57,708,
5675,115,65,589,
5676,115,74,531,
5677,115,78,458,
5678,115,86,297,
5679,115,90,283,
5680,115,95,242,
5681,115,98,210,
5682,115,102,162,
5683,115,105,113,
5684,115,107,105,
5685,116,108,64,
5686,115,110,46,
5687,115,112,21,
5688,115,113,15,
5689,115,113,12,
5690,115,113,12,
5691,116,113,10,
5692,116,113,10,
5693,116,114,5,
5694,116,114,7,
5695,116,114,6,
5696,116,114,5,
5697,116,114,1,
5698,116,115,1,
5699,116,115,0,
5700,116,115,0,
5701,116,34,848,
5702,116,42,1172,
5703,116,55,1424,
5704,116,64,1237,
5705,116,77,1054,
5706,116,90,742,
5707,116,95,667,
5708,116,101,488,
5709,116,105,312,
5710,116,110,127,
5711,116,111,93,
5712,116,113,37,
5713,116,113,37,
5714,116,113,44,
5715,116,114,27,
5716,116,114,22,
5717,116,113,20,
5718,116,114,11,
5719,116,115,9,
5720,116,115,2,
5721,116,115,3,
5722,116,115,5,
5723,116,115,6,
5724,116,115,2,
5725,116,115,3,
5726,116,115,0,
5727,116,115,0,
5728,116,34,839,
5729,116,40,973,
5730,116,49,886,
5731,116,59,986,
5732,116,70,844,
5733,116,80,676,
5734,116,83,629,
5735,116,91,416,
5736,116,95,387,
5737,116,98,334,
5738,116,103,233,
5739,116,104,200,
5740,116,108,116,
5741,116,111,52,
5742,116,112,24,
5743,116,113,16,
5744,116,113,12,
5745,116,114,12,
5746,116,114,4,
5747,116,115,2,
5748,116,115,1,
5749,116,115,1,
5750,116,115,1,
5751,116,115,1,
5752,116,115,0,
5753,116,115,0,
5754,116,35,824,
5755,116,39,767,
5756,116,47,776,
5757,116,53,848,
5758,116,62,793,
5759,116,72,797,
5760,116,82,656,
5761,116,89,477,
5762,116,94,409,
5763,116,102,305,
5764,116,105,233,
5765,116,108,126,
5766,116,111,56,
5767,116,111,53,
5768,116,112,59,
5769,116,112,55,
5770,116,112,53,
5771,116,112,37,
5772,116,113,32,
5773,116,113,22,
5774,116,114,16,
5775,116,114,4,
5776,116,115,3,
5777,116,114,4,
5778,116,115,4,
5779,116,115,3,
5780,116,115,3,
5781,116,115,3,
5782,116,115,2,
5783,116,115,3,
5784,116,115,4,
5785,116,115,2,
5786,116,115,2,
5787,116,115,2,
5788,116,115,3,
5789,116,115,1,
5790,116,115,1,
5791,116,115,2,
5792,116,115,2,
5793,116,115,2,
5794,116,115,2,
5795,116,115,1,
5796,116,115,1,
5797,116,115,0,
5798,116,115,1,
5799,116,115,0,
5800,116,115,0,
5801,116,34,842,
5802,116,37,802,
5803,116,46,961,
5804,116,58,1045,
5805,116,69,1100,
5806,116,76,923,
5807,116,86,734,
5808,116,93,435,
5809,116,98,432,
5810,116,99,371,
5811,116,104,219,
5812,116,109,129,
5813,116,110,92,
5814,116,112,47,
5815,116,113,19,
5816,116,114,10,
5817,116,115,5,
5818,116,115,2,
5819,116,115,2,
5820,116,115,1,
5821,116,115,1,
5822,116,115,1,
5823,116,115,0,
5824,116,115,0,
5825,116,35,827,
5826,116,41,950,
5827,116,50,1034,
5828,116,58,879,
5829,116,63,661,
5830,116,70,642,
5831,112,77,478,
5832,112,80,553,
5833,115,86,428,
5834,112,90,357,
5835,116,94,317,
5836,116,98,219,
5837,116,102,133,
5838,116,104,97,
5839,116,106,46,
5840,116,108,43,
5841,116,109,41,
5842,116,110,33,
5843,116,111,22,
5844,116,113,15,
5845,116,112,15,
5846,116,113,11,
5847,116,113,9,
5848,116,114,5,
5849,116,114,3,
5850,116,115,2,
5851,116,114,3,
5852,116,115,3,
5853,116,115,2,
5854,116,115,1,
5855,116,115,0,
5856,116,115,1,
5857,116,115,0,
5858,116,115,0,
5859,116,34,846,
5860,116,39,882,
5861,116,46,786,
5862,116,57,651,
5863,116,65,554,
5864,116,68,510,
5865,116,74,540,
5866,116,79,462,
5867,116,84,321,
5868,116,89,287,
5869,116,92,288,
5870,116,95,251,
5871,117,97,225,
5872,117,102,133,
5873,117,105,104,
5874,117,107,92,
5875,117,107,88,
5876,117,109,46,
5877,117,111,41,
5878,117,113,17,
5879,117,113,13,
5880,117,114,9,
5881,117,114,10,
5882,117,114,6,
5883,117,115,3,
5884,117,115,2,
5885,117,115,2,
5886,117,116,2,
5887,117,116,0,
5888,117,116,0,
5889,117,35,860,
5890,117,41,933,
5891,117,45,891,
5892,117,54,1027,
5893,117,64,1056,
5894,117,71,916,
5895,117,82,852,
5896,117,92,623,
5897,117,97,452,
5898,117,100,347,
5899,117,107,169,
5900,117,109,133,
5901,117,111,56,
5902,117,112,50,
5903,117,113,25,
5904,117,113,22,
5905,117,114,10,
5906,117,115,8,
5907,117,115,8,
5908,117,116,6,
5909,117,116,7,
5910,117,116,5,
5911,117,116,1,
5912,117,116,2,
5913,117,116,2,
5914,117,116,1,
5915,117,116,1,
5916,117,116,1,
5917,117,116,1,
5918,117,116,1,
5919,117,116,0,
5920,117,116,0,
5921,117,34,853,
5922,117,35,570,
5923,117,41,596,
5924,117,47,504,
5925,109,54,401,
5926,108,57,383,
5927,96,60,318,
5928,91,63,240,
5929,89,67,174,
5930,92,68,140,
5931,100,70,130,
5932,97,72,90,
5933,94,72,94,
5934,101,73,112,
5935,95,76,101,
5936,99,77,93,
5937,98,79,67,
5938,101,79,76,
5939,101,81,78,
5940,104,82,88,
5941,106,84,89,
5942,102,85,81,
5943,105,87,78,
5944,105,89,83,
5945,105,90,90,
5946,109,92,81,
5947,107,94,80,
5948,110,96,75,
5949,110,96,68,
5950,108,97,46,
5951,111,99,39,
5952,111,100,35,
5953,112,101,41,
5954,115,102,33,
5955,115,102,33,
5956,114,103,27,
5957,113,105,25,
5958,115,105,30,
5959,115,105,26,
5960,116,106,27,
5961,116,108,17,
5962,115,109,15,
5963,116,109,15,
5964,116,110,11,
5965,117,110,16,
5966,117,110,18,
5967,117,111,18,
5968,117,112,15,
5969,117,112,11,
5970,117,113,8,
5971,117,114,8,
5972,117,115,5,
5973,117,115,3,
5974,117,115,2,
5975,117,115,2,
5976,117,116,2,
5977,118,116,1,
5978,118,116,1,
5979,118,116,0,
5980,118,116,0,
5981,118,34,864,
5982,118,41,1093,
5983,118,52,1291,
5984,118,66,1363,
5985,118,77,1023,
5986,118,86,794,
5987,118,93,625,
5988,117,100,373,
5989,117,105,246,
5990,117,109,130,
5991,117,112,52,
5992,117,113,27,
5993,117,114,25,
5994,117,114,18,
5995,117,114,15,
5996,117,115,15,
5997,117,115,11,
5998,117,116,5,
5999,117,116,5,
6000,117,116,4,
6001,117,116,3,
6002,117,116,1,
6003,117,116,1,
6004,117,116,0,
6005,117,116,0,
6006,117,35,851,
6007,117,42,919,
6008,117,49,945,
6009,117,58,1077,
6010,117,65,866,
6011,117,74,820,
6012,117,82,750,
6013,117,91,524,
6014,117,96,392,
6015,117,99,349,
6016,117,101,295,
6017,117,102,279,
6018,117,105,199,
6019,117,108,127,
6020,117,111,73,
6021,117,112,56,
6022,117,113,51,
6023,117,115,8,
6024,117,115,6,
6025,117,115,8,
6026,117,115,7,
6027,117,115,5,
6028,117,115,4,
6029,117,116,4,
6030,117,115,4,
6031,117,116,3,
6032,117,116,2,
6033,117,116,1,
6034,117,116,0,
6035,117,116,0,
6036,117,34,871,
6037,117,39,945,
6038,117,45,888,
6039,117,53,874,
6040,117,62,767,
6041,117,71,604,
6042,117,79,498,
6043,117,87,324,
6044,117,91,268,
6045,117,96,205,
6046,118,100,121,
6047,118,102,133,
6048,118,103,122,
6049,118,106,103,
6050,118,108,82,
6051,118,110,101,
6052,118,112,51,
6053,118,112,50,
6054,118,112,49,
6055,118,113,44,
6056,118,115,20,
6057,118,115,17,
6058,118,115,11,
6059,118,116,3,
6060,118,117,3,
6061,118,117,3,
6062,118,117,3,
6063,118,117,0,
6064,118,117,0,
6065,118,35,863,
6066,118,40,834,
6067,118,48,846,
6068,118,56,909,
6069,118,64,896,
6070,118,73,873,
6071,118,83,723,
6072,118,92,488,
6073,118,97,371,
6074,118,100,292,
6075,118,101,271,
6076,118,104,228,
6077,118,107,170,
6078,118,109,124,
6079,118,111,98,
6080,118,113,38,
6081,118,114,38,
6082,118,114,41,
6083,118,114,38,
6084,118,115,34,
6085,118,116,28,
6086,118,116,15,
6087,118,116,13,
6088,118,116,13,
6089,118,116,12,
6090,118,117,1,
6091,118,117,1,
6092,118,117,1,
6093,118,117,0,
6094,118,117,0,
6095,118,35,867,
6096,118,40,950,
6097,118,46,908,
6098,118,55,969,
6099,118,61,777,
6100,118,72,668,
6101,118,75,506,
6102,118,81,446,
6103,118,85,377,
6104,118,89,331,
6105,118,95,261,
6106,118,97,210,
6107,118,98,183,
6108,118,102,169,
6109,118,104,141,
6110,118,108,78,
6111,118,111,42,
6112,118,113,26,
6113,118,113,21,
6114,118,113,20,
6115,118,115,14,
6116,118,115,9,
6117,118,116,9,
6118,118,116,6,
6119,118,117,4,
6120,118,117,1,
6121,118,117,1,
6122,118,117,1,
6123,118,117,0,
6124,118,117,0,
6125,118,35,874,
6126,118,38,707,
6127,118,45,846,
6128,118,54,930,
6129,118,59,848,
6130,118,68,756,
6131,118,72,594,
6132,118,82,455,
6133,118,85,429,
6134,118,91,320,
6135,118,94,301,
6136,118,99,264,
6137,118,101,217,
6138,118,106,85,
6139,118,109,57,
6140,118,111,42,
6141,118,112,33,
6142,118,113,23,
6143,118,114,15,
6144,118,115,9,
6145,118,115,8,
6146,118,115,8,
6147,118,115,10,
6148,118,115,9,
6149,118,116,8,
6150,118,116,7,
6151,118,116,5,
6152,118,117,3,
6153,118,117,2,
6154,118,117,1,
6155,118,117,1,
6156,118,117,0,
6157,118,117,0,
6158,118,34,878,
6159,118,42,1073,
6160,118,48,963,
6161,118,61,1079,
6162,118,75,1101,
6163,118,82,928,
6164,118,88,675,
6165,118,93,505,
6166,118,96,411,
6167,118,101,263,
6168,118,107,151,
6169,118,108,166,
6170,118,111,109,
6171,118,112,99,
6172,118,114,51,
6173,118,114,38,
6174,118,115,38,
6175,118,116,25,
6176,118,116,12,
6177,118,117,7,
6178,118,117,11,
6179,118,117,4,
6180,118,117,3,
6181,118,117,3,
6182,118,117,0,
6183,118,117,0,
6184,118,34,873,
6185,118,39,926,
6186,118,47,1032,
6187,118,61,1126,
6188,118,72,1045,
6189,118,81,864,
6190,118,89,703,
6191,118,98,411,
6192,118,105,270,
6193,118,108,180,
6194,118,110,155,
6195,118,111,122,
6196,118,110,122,
6197,118,109,137,
6198,118,111,90,
6199,118,112,69,
6200,118,112,76,
6201,118,112,87,
6202,118,114,59,
6203,118,114,43,
6204,118,116,20,
6205,118,116,8,
6206,118,116,6,
6207,118,117,3,
6208,118,117,2,
6209,118,117,1,
6210,118,117,1,
6211,118,117,2,
6212,118,117,2,
6213,118,117,1,
6214,118,117,1,
6215,118,117,1,
6216,118,117,1,
6217,118,117,1,
6218,118,117,0,
6219,118,117,0,
6220,118,34,881,
6221,118,41,1130,
6222,118,48,1130,
6223,118,56,1085,
6224,118,69,987,
6225,118,82,757,
6226,118,92,495,
6227,118,99,394,
6228,118,107,199,
6229,118,108,168,
6230,118,109,133,
6231,118,111,75,
6232,118,113,77,
6233,118,114,63,
6234,118,113,64,
6235,118,115,33,
6236,118,115,29,
6237,118,115,29,
6238,118,116,24,
6239,118,116,13,
6240,118,116,11,
6241,118,116,11,
6242,118,117,5,
6243,118,117,4,
6244,118,117,2,
6245,118,117,2,
6246,118,117,1,
6247,118,117,0,
6248,118,117,0,
6249,118,35,858,
6250,118,39,687,
6251,95,39,331,
6252,96,44,349,
6253,89,48,284,
6254,83,52,202,
6255,85,57,198,
6256,90,60,180,
6257,94,60,179,
6258,94,60,177,
6259,91,63,136,
6260,91,65,120,
6261,92,67,110,
6262,93,68,110,
6263,93,70,100,
6264,93,71,93,
6265,93,73,94,
6266,93,75,78,
6267,95,77,84,
6268,95,78,81,
6269,96,80,72,
6270,97,82,57,
6271,99,83,58,
6272,102,84,69,
6273,102,86,64,
6274,104,89,53,
6275,106,89,54,
6276,106,90,60,
6277,106,91,60,
6278,109,92,62,
6279,107,94,54,
6280,108,96,44,
6281,108,97,41,
6282,112,98,34,
6283,112,99,35,
6284,113,100,33,
6285,113,101,39,
6286,113,102,42,
6287,114,103,34,
6288,115,104,33,
6289,115,106,24,
6290,113,106,27,
6291,114,107,16,
6292,114,108,14,
6293,115,109,12,
6294,115,109,13,
6295,115,110,9,
6296,115,111,7,
6297,116,112,4,
6298,116,112,5,
6299,116,112,6,
6300,117,113,4,
6301,117,113,5,
6302,117,113,3,
6303,116,114,2,
6304,116,114,2,
6305,117,114,1,
6306,117,114,1,
6307,117,114,1,
6308,117,115,1,
6309,117,115,1,
6310,117,115,2,
6311,117,115,2,
6312,117,115,1,
6313,117,115,0,
6314,117,115,1,
6315,117,115,1,
6316,117,116,1,
6317,117,116,1,
6318,117,116,1,
6319,117,116,1,
6320,117,116,1,
6321,117,116,0,
6322,117,116,0,
6323,117,35,846,
6324,117,40,941,
6325,117,50,1093,
6326,117,59,1077,
6327,117,67,939,
6328,117,72,849,
6329,117,82,739,
6330,117,87,564,
6331,117,95,429,
6332,117,101,295,
6333,117,108,109,
6334,117,109,93,
6335,117,110,75,
6336,117,110,80,
6337,117,111,66,
6338,117,113,36,
6339,117,113,28,
6340,117,113,26,
6341,117,114,15,
6342,117,114,13,
6343,117,115,14,
6344,117,115,14,
6345,117,115,7,
6346,117,116,3,
6347,117,116,2,
6348,117,116,2,
6349,117,116,2,
6350,117,116,1,
6351,117,116,0,
6352,117,116,0,
6353,117,34,856,
6354,117,36,589,
6355,117,43,628,
6356,117,51,836,
6357,117,60,841,
6358,117,64,611,
6359,114,70,592,
6360,115,73,457,
6361,114,76,407,
6362,111,82,291,
6363,111,87,236,
6364,109,91,184,
6365,113,94,148,
6366,115,96,138,
6367,115,101,72,
6368,115,101,79,
6369,117,103,52,
6370,117,105,48,
6371,117,106,50,
6372,117,107,47,
6373,117,108,43,
6374,117,108,47,
6375,117,109,53,
6376,117,110,32,
6377,117,112,30,
6378,118,112,25,
6379,118,113,19,
6380,117,114,6,
6381,117,115,5,
6382,117,115,5,
6383,117,115,6,
6384,117,115,5,
6385,117,115,4,
6386,118,115,4,
6387,118,115,4,
6388,118,116,4,
6389,118,116,3,
6390,118,116,2,
6391,118,116,2,
6392,118,116,1,
6393,118,116,1,
6394,118,116,1,
6395,118,117,1,
6396,118,117,0,
6397,118,117,0,
6398,118,34,875,
6399,118,39,837,
6400,118,48,999,
6401,118,54,842,
6402,118,62,796,
6403,118,74,703,
6404,118,79,614,
6405,118,88,429,
6406,118,92,403,
6407,118,93,384,
6408,118,97,282,
6409,118,103,160,
6410,118,106,151,
6411,118,106,163,
6412,118,111,75,
6413,118,113,37,
6414,118,113,39,
6415,118,114,25,
6416,118,115,15,
6417,118,116,9,
6418,118,117,6,
6419,118,117,1,
6420,118,117,2,
6421,118,117,2,
6422,118,117,0,
6423,118,117,0,
6424,118,34,876,
6425,118,39,801,
6426,118,48,867,
6427,118,52,587,
6428,118,56,535,
6429,118,65,460,
6430,118,71,473,
6431,109,76,425,
6432,110,82,274,
6433,110,85,178,
6434,108,89,162,
6435,115,92,141,
6436,115,95,120,
6437,115,97,91,
6438,115,99,90,
6439,116,102,66,
6440,117,102,72,
6441,117,103,71,
6442,117,106,59,
6443,117,107,55,
6444,118,109,37,
6445,118,110,27,
6446,118,111,22,
6447,118,110,22,
6448,118,111,23,
6449,118,112,18,
6450,118,113,13,
6451,118,114,11,
6452,118,114,9,
6453,118,115,6,
6454,118,115,8,
6455,118,116,6,
6456,118,116,3,
6457,118,116,3,
6458,118,117,2,
6459,118,117,2,
6460,118,117,3,
6461,118,117,2,
6462,118,117,1,
6463,118,117,0,
6464,118,117,1,
6465,118,117,0,
6466,118,117,0,
6467,118,35,873,
6468,118,39,840,
6469,118,48,975,
6470,118,58,946,
6471,118,69,980,
6472,118,79,856,
6473,118,85,684,
6474,118,93,515,
6475,118,97,478,
6476,118,100,458,
6477,118,103,339,
6478,118,105,284,
6479,118,110,143,
6480,118,109,153,
6481,118,109,166,
6482,118,111,100,
6483,118,114,42,
6484,118,115,43,
6485,118,115,35,
6486,118,116,16,
6487,118,116,11,
6488,118,116,11,
6489,118,116,11,
6490,118,116,8,
6491,118,117,3,
6492,118,117,4,
6493,118,117,2,
6494,118,117,2,
6495,118,117,2,
6496,118,117,1,
6497,118,117,1,
6498,118,117,0,
6499,118,117,0,
6500,118,35,863,
6501,118,39,764,
6502,118,47,856,
6503,118,54,795,
6504,118,60,720,
6505,112,68,413,
6506,115,72,402,
6507,107,77,347,
6508,113,82,292,
6509,116,84,317,
6510,111,82,235,
6511,110,86,205,
6512,116,86,183,
6513,116,90,183,
6514,111,92,122,
6515,116,95,122,
6516,116,98,109,
6517,116,100,113,
6518,117,102,94,
6519,117,104,103,
6520,117,105,78,
6521,117,106,75,
6522,118,109,59,
6523,119,109,51,
6524,119,110,46,
6525,119,111,33,
6526,119,112,20,
6527,119,112,19,
6528,119,113,18,
6529,119,113,20,
6530,119,113,20,
6531,119,114,22,
6532,119,115,14,
6533,119,116,7,
6534,119,117,6,
6535,119,117,2,
6536,119,118,2,
6537,119,117,3,
6538,119,118,2,
6539,119,118,3,
6540,119,118,1,
6541,119,118,0,
6542,119,118,0,
6543,119,34,892,
6544,119,40,917,
6545,119,49,1036,
6546,119,61,1105,
6547,119,75,968,
6548,119,79,910,
6549,119,84,700,
6550,119,85,463,
6551,119,91,331,
6552,119,94,313,
6553,119,100,253,
6554,119,104,198,
6555,119,105,157,
6556,119,108,124,
6557,119,110,100,
6558,119,110,95,
6559,119,111,81,
6560,119,113,73,
6561,119,115,37,
6562,119,116,15,
6563,119,117,7,
6564,119,117,6,
6565,119,117,5,
6566,119,117,5,
6567,119,118,4,
6568,119,118,3,
6569,119,118,3,
6570,119,118,3,
6571,119,118,2,
6572,119,118,1,
6573,119,118,0,
6574,119,118,0,
6575,119,35,875,
6576,119,40,905,
6577,119,45,867,
6578,119,52,764,
6579,119,55,523,
6580,116,62,475,
6581,114,67,443,
6582,106,72,319,
6583,108,76,218,
6584,108,80,205,
6585,106,83,200,
6586,107,85,130,
6587,109,88,99,
6588,108,90,72,
6589,108,92,99,
6590,109,94,70,
6591,113,96,82,
6592,113,97,84,
6593,114,98,71,
6594,118,99,49,
6595,112,100,48,
6596,114,100,45,
6597,112,102,46,
6598,116,104,37,
6599,114,105,29,
6600,114,106,21,
6601,118,107,28,
6602,119,107,32,
6603,119,108,30,
6604,119,109,28,
6605,119,110,23,
6606,119,111,25,
6607,119,112,22,
6608,119,113,15,
6609,119,114,14,
6610,119,114,11,
6611,119,115,14,
6612,119,115,11,
6613,119,116,6,
6614,119,116,7,
6615,119,117,5,
6616,119,117,4,
6617,119,117,4,
6618,119,117,4,
6619,119,118,3,
6620,119,118,2,
6621,119,118,1,
6622,119,118,1,
6623,119,118,0,
6624,119,118,0,
6625,119,35,890,
6626,119,40,1096,
6627,119,47,1018,
6628,119,59,1039,
6629,119,68,938,
6630,119,77,962,
6631,119,83,720,
6632,119,90,712,
6633,119,99,503,
6634,119,102,389,
6635,119,104,301,
6636,119,107,182,
6637,119,108,185,
6638,119,109,152,
6639,119,111,123,
6640,119,114,99,
6641,119,115,51,
6642,119,115,51,
6643,119,115,45,
6644,119,115,35,
6645,119,116,16,
6646,119,117,14,
6647,119,117,8,
6648,119,118,2,
6649,119,118,0,
6650,119,118,0,
6651,119,34,895,
6652,119,40,926,
6653,119,49,1006,
6654,119,63,1058,
6655,119,69,793,
6656,119,78,729,
6657,119,85,726,
6658,119,93,486,
6659,119,96,442,
6660,119,103,324,
6661,119,106,198,
6662,119,108,166,
6663,119,108,185,
6664,119,109,180,
6665,119,111,132,
6666,119,113,82,
6667,119,114,66,
6668,119,114,55,
6669,119,115,38,
6670,119,115,28,
6671,119,115,31,
6672,119,116,19,
6673,119,116,17,
6674,119,117,10,
6675,119,117,11,
6676,119,117,8,
6677,119,118,5,
6678,119,118,4,
6679,119,118,5,
6680,119,118,4,
6681,119,118,4,
6682,119,118,3,
6683,119,118,1,
6684,119,118,1,
6685,119,118,1,
6686,119,118,1,
6687,119,118,1,
6688,119,118,1,
6689,119,118,2,
6690,119,118,0,
6691,119,119,0,
6692,119,34,905,
6693,119,43,1302,
6694,119,55,1460,
6695,119,67,1341,
6696,119,79,1112,
6697,119,92,706,
6698,119,97,595,
6699,119,105,253,
6700,119,109,146,
6701,119,111,89,
6702,119,113,90,
6703,119,115,51,
6704,119,115,46,
6705,119,115,30,
6706,119,116,22,
6707,119,116,16,
6708,119,117,9,
6709,119,118,4,
6710,119,118,4,
6711,119,118,1,
6712,119,118,1,
6713,119,118,1,
6714,119,118,1,
6715,119,118,1,
6716,119,118,0,
6717,119,118,1,
6718,119,118,1,
6719,119,118,1,
6720,119,118,1,
6721,119,118,1,
6722,119,118,0,
6723,119,118,1,
6724,119,118,1,
6725,119,118,0,
6726,119,118,0,
6727,119,34,910,
6728,119,40,980,
6729,119,48,907,
6730,119,53,761,
6731,119,60,521,
6732,119,63,618,
6733,119,73,479,
6734,119,82,324,
6735,119,87,239,
6736,119,89,219,
6737,116,93,163,
6738,116,94,129,
6739,119,95,156,
6740,119,98,143,
6741,119,100,123,
6742,119,103,112,
6743,119,106,81,
6744,119,108,50,
6745,119,110,40,
6746,119,111,44,
6747,119,112,36,
6748,119,114,32,
6749,119,115,23,
6750,119,115,24,
6751,119,116,9,
6752,119,117,5,
6753,119,117,4,
6754,119,117,4,
6755,119,118,2,
6756,119,118,1,
6757,119,118,1,
6758,119,118,1,
6759,119,118,1,
6760,119,118,2,
6761,119,118,1,
6762,119,118,0,
6763,119,118,0,
6764,119,35,892,
6765,119,41,1044,
6766,119,49,1085,
6767,119,60,1076,
6768,119,74,952,
6769,119,85,752,
6770,119,92,554,
6771,119,100,419,
6772,119,104,306,
6773,119,104,288,
6774,119,107,249,
6775,119,111,112,
6776,119,111,104,
6777,119,113,88,
6778,119,112,89,
6779,119,115,47,
6780,119,116,30,
6781,119,116,28,
6782,119,116,22,
6783,119,117,15,
6784,119,117,9,
6785,119,118,6,
6786,119,118,2,
6787,119,118,2,
6788,119,118,1,
6789,119,118,1,
6790,119,118,0,
6791,119,119,0,
6792,119,34,911,
6793,119,43,1250,
6794,119,54,1366,
6795,119,69,1265,
6796,119,80,1051,
6797,119,85,864,
6798,119,96,693,
6799,119,102,457,
6800,119,107,341,
6801,119,109,240,
6802,119,109,238,
6803,119,111,208,
6804,119,113,147,
6805,119,115,74,
6806,119,115,79,
6807,119,116,41,
6808,119,117,28,
6809,119,117,17,
6810,119,118,14,
6811,119,117,17,
6812,119,118,8,
6813,119,117,11,
6814,119,117,12,
6815,119,117,12,
6816,119,118,8,
6817,119,118,7,
6818,119,118,2,
6819,119,118,1,
6820,119,118,0,
6821,119,118,0,
6822,119,34,901,
6823,119,41,1057,
6824,119,51,1192,
6825,119,62,1047,
6826,119,74,773,
6827,119,82,781,
6828,119,85,720,
6829,119,93,457,
6830,119,99,353,
6831,119,104,238,
6832,119,106,172,
6833,119,108,142,
6834,119,110,121,
6835,119,111,83,
6836,119,114,33,
6837,119,114,31,
6838,119,115,22,
6839,119,116,19,
6840,119,117,13,
6841,119,118,4,
6842,119,118,1,
6843,119,118,0,
6844,119,118,0,
6845,119,34,892,
6846,119,37,804,
6847,119,44,851,
6848,119,57,942,
6849,119,67,856,
6850,119,77,747,
6851,119,83,623,
6852,119,90,507,
6853,119,97,356,
6854,119,100,264,
6855,119,105,192,
6856,119,107,156,
6857,119,110,97,
6858,119,113,68,
6859,119,113,59,
6860,119,114,43,
6861,119,116,21,
6862,119,117,15,
6863,119,117,21,
6864,119,117,12,
6865,119,117,19,
6866,119,117,23,
6867,119,117,18,
6868,119,117,16,
6869,119,117,10,
6870,119,118,4,
6871,119,118,4,
6872,119,118,2,
6873,119,118,1,
6874,119,118,0,
6875,119,118,0,
6876,119,35,891,
6877,119,37,612,
6878,119,43,747,
6879,119,51,658,
6880,119,59,508,
6881,119,65,327,
6882,119,70,272,
6883,119,74,319,
6884,113,79,309,
6885,111,83,252,
6886,111,87,275,
6887,116,90,207,
6888,116,93,200,
6889,117,94,175,
6890,116,98,136,
6891,115,100,101,
6892,118,101,90,
6893,119,103,57,
6894,119,105,47,
6895,119,107,34,
6896,119,108,39,
6897,119,110,32,
6898,119,111,28,
6899,119,111,26,
6900,119,112,26,
6901,119,113,24,
6902,119,115,12,
6903,119,115,12,
6904,119,115,15,
6905,119,116,11,
6906,119,117,6,
6907,119,117,5,
6908,119,117,4,
6909,119,118,2,
6910,119,118,1,
6911,119,118,1,
6912,119,118,0,
6913,119,118,1,
6914,119,118,1,
6915,119,118,1,
6916,119,118,0,
6917,119,118,0,
6918,119,35,879,
6919,119,41,962,
6920,119,47,958,
6921,119,57,1138,
6922,119,68,1048,
6923,119,79,937,
6924,119,84,766,
6925,119,92,610,
6926,119,99,398,
6927,119,102,340,
6928,119,107,270,
6929,119,111,121,
6930,119,115,55,
6931,119,115,40,
6932,119,115,45,
6933,119,115,41,
6934,119,115,43,
6935,119,115,34,
6936,119,116,24,
6937,119,116,28,
6938,119,117,10,
6939,119,117,10,
6940,119,116,12,
6941,119,117,12,
6942,119,117,10,
6943,119,117,7,
6944,119,117,9,
6945,119,117,6,
6946,119,118,5,
6947,119,118,4,
6948,119,118,2,
6949,119,118,1,
6950,119,118,1,
6951,119,118,1,
6952,119,118,1,
6953,119,118,0,
6954,119,118,0,
6955,119,34,895,
6956,119,40,928,
6957,119,50,1077,
6958,119,59,954,
6959,119,67,641,
6960,119,75,583,
6961,119,81,571,
6962,117,87,387,
6963,119,92,329,
6964,119,98,211,
6965,119,101,180,
6966,119,104,167,
6967,120,105,170,
6968,120,107,145,
6969,120,109,120,
6970,120,111,92,
6971,120,113,78,
6972,120,113,99,
6973,120,115,29,
6974,120,116,19,
6975,120,116,22,
6976,120,116,16,
6977,120,117,14,
6978,120,117,12,
6979,120,117,11,
6980,120,118,4,
6981,120,119,1,
6982,120,119,2,
6983,120,119,1,
6984,120,119,1,
6985,120,119,0,
6986,120,119,0,
6987,120,34,921,
6988,120,38,789,
6989,120,47,1033,
6990,120,58,1021,
6991,120,67,757,
6992,120,77,556,
6993,120,80,500,
6994,120,84,359,
6995,120,87,343,
6996,116,92,219,
6997,117,93,222,
6998,118,96,180,
6999,120,100,178,
7000,120,102,147,
7001,120,102,147,
7002,120,106,96,
7003,120,108,74,
7004,120,110,60,
7005,120,111,58,
7006,120,113,33,
7007,120,113,30,
7008,120,114,32,
7009,120,115,28,
7010,120,115,33,
7011,120,115,29,
7012,120,117,17,
7013,120,117,17,
7014,120,117,17,
7015,120,117,15,
7016,120,117,13,
7017,120,118,10,
7018,120,118,7,
7019,120,118,6,
7020,120,118,6,
7021,120,119,5,
7022,120,119,2,
7023,120,119,1,
7024,120,119,2,
7025,120,119,1,
7026,120,119,1,
7027,120,119,0,
7028,120,119,0,
7029,120,35,909,
7030,120,39,852,
7031,120,48,828,
7032,120,55,761,
7033,120,62,815,
7034,120,70,798,
7035,120,83,669,
7036,120,91,516,
7037,120,96,469,
7038,120,102,377,
7039,120,103,336,
7040,120,109,195,
7041,120,110,116,
7042,120,112,93,
7043,120,114,63,
7044,120,115,47,
